0 0:0:2 1:3:0 2:35:1 3:41:81 4:190:15 5:234:5
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:39:4 3:42:0 4:191:0 5:235:0
0 0:1:0 1:26:16 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:22:22 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:17:7 2:36:5 3:53:143 4:200:3 5:237:1
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:6:18 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:5:4 2:36:5 3:65:20 4:201:32 5:238:2
1 0:2:1 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:20:21 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:18:24 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:5:4 2:35:1 3:42:0 4:191:0 5:235:0
0 0:0:2 1:11:6 2:36:5 3:95:139 4:212:14 5:234:5
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:5:4 2:36:5 3:71:9 4:209:35 5:234:5
0 0:2:1 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:5:4 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:3:0 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:21:26 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:5:4 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:20:21 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:4:1 2:36:5 3:93:44 4:201:32 5:238:2
0 0:0:2 1:17:7 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:50:55 4:198:25 5:234:5
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:35:1 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
1 0:0:2 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:67:79 4:206:26 5:237:1
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:26:16 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:37:2 3:42:0 4:191:0 5:235:0
0 0:1:0 1:9:29 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:29:17 2:36:5 3:66:88 4:201:32 5:238:2
0 0:0:2 1:7:12 2:37:2 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:12:2 2:38:3 3:42:0 4:191:0 5:235:0
0 0:0:2 1:4:1 2:37:2 3:42:0 4:191:0 5:235:0
0 0:0:2 1:18:24 2:36:5 3:50:55 4:198:25 5:234:5
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:30:20 2:36:5 3:57:24 4:204:43 5:237:1
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:18:24 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:25:5 2:36:5 3:42:0 4:191:0 5:235:0
1 0:0:2 1:4:1 2:37:2 3:46:71 4:195:20 5:237:1
0 0:2:1 1:3:0 2:38:3 3:42:0 4:191:0 5:235:0
1 0:1:0 1:18:24 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:20:21 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:8:27 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:35:1 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:39:4 3:42:0 4:191:0 5:235:0
0 0:2:1 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:21:26 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:4:1 2:35:1 3:42:0 4:191:0 5:235:0
1 0:2:1 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:46:71 4:195:20 5:237:1
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:51:23 4:199:1 5:237:1
0 0:0:2 1:25:5 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:24:13 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:29:17 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:22:22 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:15:15 2:37:2 3:42:0 4:191:0 5:235:0
0 0:0:2 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:13:31 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:35:1 3:74:63 4:193:27 5:236:4
0 0:0:2 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:35:1 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:13:31 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:51:23 4:199:1 5:237:1
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:17:7 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:59:43 4:205:21 5:236:4
0 0:1:0 1:26:16 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:17:7 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:57:24 4:204:43 5:237:1
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:20:21 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:35:1 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:21:26 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:5:4 2:37:2 3:64:52 4:208:9 5:237:1
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:4:1 2:38:3 3:42:0 4:191:0 5:235:0
0 0:0:2 1:12:2 2:35:1 3:67:79 4:206:26 5:237:1
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:24:13 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:9:29 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:11:6 2:35:1 3:42:0 4:191:0 5:235:0
0 0:0:2 1:24:13 2:37:2 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:17:7 2:36:5 3:57:24 4:204:43 5:237:1
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:37:2 3:42:0 4:191:0 5:235:0
1 0:1:0 1:7:12 2:36:5 3:77:76 4:206:26 5:237:1
0 0:1:0 1:12:2 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:16:28 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:17:7 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:35:1 3:42:0 4:191:0 5:235:0
0 0:0:2 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:67:79 4:206:26 5:237:1
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:4:1 2:37:2 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:21:26 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:5:4 2:35:1 3:42:0 4:191:0 5:235:0
0 0:1:0 1:24:13 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:46:71 4:195:20 5:237:1
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:10:19 2:37:2 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:5:4 2:36:5 3:145:137 4:193:27 5:236:4
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:9:29 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:18:24 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:35:1 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:24:13 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:4:1 2:35:1 3:76:108 4:201:32 5:238:2
0 0:1:0 1:9:29 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:4:1 2:36:5 3:74:63 4:193:27 5:236:4
0 0:0:2 1:4:1 2:37:2 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
1 0:0:2 1:5:4 2:36:5 3:65:20 4:201:32 5:238:2
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
1 0:0:2 1:7:12 2:36:5 3:51:23 4:199:1 5:237:1
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:19:10 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:15:15 2:35:1 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:18:24 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:16:28 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:8:27 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:14:9 2:36:5 3:57:24 4:204:43 5:237:1
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:73:21 4:203:6 5:238:2
0 0:1:0 1:18:24 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:5:4 2:38:3 3:46:71 4:195:20 5:237:1
0 0:1:0 1:3:0 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:17:7 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:11:6 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
1 0:0:2 1:15:15 2:37:2 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:15:15 2:36:5 3:46:71 4:195:20 5:237:1
1 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:12:2 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:4:1 2:36:5 3:57:24 4:204:43 5:237:1
0 0:0:2 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:2:1 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:31:11 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:5:4 2:36:5 3:60:2 4:196:22 5:237:1
1 0:0:2 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:13:31 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:5:4 2:38:3 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:0:2 1:18:24 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:5:4 2:35:1 3:42:0 4:191:0 5:235:0
0 0:1:0 1:19:10 2:36:5 3:66:88 4:201:32 5:238:2
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:10:19 2:36:5 3:51:23 4:199:1 5:237:1
1 0:1:0 1:4:1 2:36:5 3:159:109 4:226:11 5:234:5
0 0:1:0 1:32:3 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:16:28 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:8:27 2:36:5 3:57:24 4:204:43 5:237:1
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:8:27 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:8:27 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:5:4 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:24:13 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:4:1 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:17:7 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:18:24 2:36:5 3:42:0 4:191:0 5:235:0
0 0:2:1 1:10:19 2:36:5 3:85:93 4:206:26 5:237:1
0 0:1:0 1:6:18 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:8:27 2:36:5 3:76:108 4:201:32 5:238:2
0 0:2:1 1:3:0 2:36:5 3:42:0 4:191:0 5:235:0
0 0:0:2 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:10:19 2:36:5 3:42:0 4:191:0 5:235:0
0 0:1:0 1:7:12 2:36:5 3:42:0 4:191:0 5:235:0
1 0:1:0 1:3:0 2:38:3 3:42:0 4:191:0 5:235:0
1 0:2:1 1:15:15 2:36:5 3:42:0 4:191:0 5:235:0
